16.84375, 69.0
16.84375, 81.0
16.875, 50.0
16.875, 57.0
16.875, 62.0
16.875, 67.0
16.875, 69.0
16.875, 79.0
16.90625, 65.0
16.90625, 77.0
16.91666667, 50.0
16.91666667, 57.0
16.91666667, 62.0
16.91666667, 69.0
16.9375, 64.0
16.9375, 76.0
16.95833333, 50.0
16.95833333, 57.0
16.95833333, 62.0
16.95833333, 69.0
16.96875, 62.0
16.96875, 74.0
17.0, 50.0
17.0, 50.0
17.0, 50.0
17.0, 50.0
17.0, 50.0
17.0, 57.0
17.0, 60.0
17.0, 61.0
17.0, 62.0
17.0, 64.0
17.0, 67.0
17.0, 69.0
17.0, 71.0
17.0, 73.0
17.03125, 62.0
17.03125, 74.0
17.0625, 60.0
17.0625, 72.0
17.09375, 58.0
17.09375, 70.0
17.125, 57.0
17.125, 69.0
17.15625, 55.0
17.15625, 67.0
17.1875, 53.0
17.1875, 65.0
17.21875, 52.0
17.21875, 64.0
17.25, 50.0
17.25, 50.0
17.25, 57.0
17.25, 60.0
17.25, 60.0
17.25, 62.0
17.25, 62.0
17.25, 62.0
17.25, 62.0
17.25, 69.0
17.5, 50.0
17.5, 57.0
17.5, 62.0
17.5, 69.0
17.75, 50.0
17.75, 57.0
17.75, 62.0
17.75, 69.0
17.96875, 74.0
18.0, 50.0
18.0, 57.0
18.0, 62.0
18.0, 69.0
18.0, 69.0
18.25, 50.0
18.25, 57.0
18.25, 62.0
18.25, 69.0
18.46875, 69.0
18.5, 50.0
18.5, 57.0
18.5, 62.0
18.5, 62.0
18.5, 69.0
18.75, 50.0
18.75, 57.0
18.75, 62.0
18.75, 69.0
18.96875, 57.0
18.96875, 57.0
19.0, 50.0
19.0, 50.0
19.0, 50.0
19.0, 57.0
19.0, 62.0
19.0, 69.0
19.25, 50.0
19.25, 57.0
19.25, 62.0
19.25, 69.0
19.5, 50.0
19.5, 57.0
19.5, 62.0
19.5, 69.0
19.75, 50.0
19.75, 57.0
19.75, 62.0
19.75, 69.0
19.96875, 81.0
20.0, 50.0
20.0, 57.0
20.0, 62.0
20.0, 69.0
20.0, 74.0
20.25, 50.0
20.25, 57.0
20.25, 62.0
20.25, 69.0
20.46875, 74.0
20.5, 50.0
20.5, 57.0
20.5, 62.0
20.5, 69.0
20.5, 69.0
20.75, 50.0
20.75, 57.0
20.75, 62.0
20.75, 69.0
20.96875, 57.0
20.96875, 57.0
21.0, 50.0
21.0, 50.0
21.0, 50.0
21.0, 57.0
21.0, 62.0
21.0, 69.0
21.0, 74.0
21.25, 50.0
21.25, 57.0
21.25, 62.0
21.25, 69.0
21.5, 50.0
21.5, 57.0
21.5, 62.0
21.5, 69.0
21.75, 50.0
21.75, 57.0
21.75, 62.0
21.75, 69.0
22.0, 50.0
22.0, 57.0
22.0, 62.0
22.0, 69.0
22.0, 81.0
22.21875, 81.0
22.25, 50.0
22.25, 57.0
22.25, 62.0
22.25, 69.0
22.25, 74.0
22.46875, 74.0
22.5, 50.0
22.5, 57.0
22.5, 62.0
22.5, 69.0
22.5, 69.0
22.71875, 69.0
22.75, 50.0
22.75, 57.0
22.75, 62.0
22.75, 62.0
22.75, 69.0
22.96875, 57.0
22.96875, 57.0
23.0, 50.0
23.0, 50.0
23.0, 50.0
23.0, 57.0
23.0, 62.0
23.0, 69.0
23.0, 86.0
23.0625, 81.0
23.125, 81.0
23.1875, 74.0
23.25, 50.0
23.25, 57.0
23.25, 62.0
23.25, 69.0
23.3125, 74.0
23.375, 74.0
23.4375, 69.0
23.5, 38.0
23.5, 38.0
23.5, 50.0
23.5, 57.0
23.5, 62.0
23.5, 64.0
23.5, 69.0
23.5, 76.0
23.5625, 69.0
23.625, 69.0
23.6875, 62.0
23.75, 50.0
23.75, 57.0
23.75, 62.0
23.75, 69.0
23.79166667, 50.0
23.79166667, 57.0
23.79166667, 62.0
23.79166667, 69.0
23.8125, 57.0
23.8125, 57.0
23.83333333, 50.0
23.83333333, 57.0
23.83333333, 62.0
23.83333333, 69.0
23.875, 50.0
23.875, 57.0
23.875, 57.0
23.875, 60.0
23.875, 62.0
23.875, 62.0
23.875, 72.0
23.875, 74.0
23.875, 76.0
23.875, 86.0
23.91666667, 50.0
23.91666667, 62.0
23.91666667, 62.0
23.91666667, 74.0
23.9375, 50.0
23.9375, 50.0
23.95833333, 50.0
23.95833333, 62.0
23.95833333, 62.0
23.95833333, 74.0
24.0, 50.0
24.0, 62.0
24.0, 62.0
24.0, 74.0
24.0625, 86.0
24.125, 34.0
24.125, 34.0
24.125, 60.0
24.125, 72.0
24.125, 86.0
24.1875, 74.0
24.25, 50.0
24.25, 62.0
24.25, 62.0
24.25, 70.0
24.25, 74.0
24.25, 74.0
24.25, 89.0
24.3125, 62.0
24.3125, 74.0
24.375, 62.0
24.375, 74.0
24.4375, 62.0
24.4375, 74.0
24.5, 50.0
24.5, 62.0
24.5, 62.0
24.5, 62.0
24.5, 74.0
24.5, 74.0
24.5, 82.0
24.5625, 50.0
24.5625, 62.0
24.625, 50.0
24.625, 62.0
24.6875, 62.0
24.6875, 74.0
24.75, 50.0
24.75, 50.0
24.75, 62.0
24.75, 62.0
24.75, 62.0
24.75, 74.0
24.79166667, 50.0
24.79166667, 62.0
24.79166667, 62.0
24.79166667, 74.0
24.8125, 62.0
24.8125, 74.0
24.83333333, 50.0
24.83333333, 62.0
24.83333333, 62.0
24.83333333, 74.0
24.875, 50.0
24.875, 50.0
24.875, 62.0
